"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","vgpr","sgpr","fbar","sig","obj","GPUBusy","VALUBusy","SALUBusy","MemUnitBusy","SFetchInsts","FetchSize","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
73,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,5,3,8368,8372,112640,256,2048,0,32,80,80896,"0x14b99bdd6f80","0x14b893f45ec0",100,16.7543609352,5.6475299131,43.8650868383,7,2245.0625,1026432069734171,1026432059611572,1026432070945720,1026432070947480,11334148
74,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,6,3,8368,8377,66304,256,2048,0,32,80,80896,"0x14b99bdd7080","0x14b893f45ec0",100,7.5032381139,3.6945118945,24.4867627741,7,16532.5625,1026432070215232,1026432060127575,1026432071099321,1026432071100807,10971746
75,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,7,3,8368,8373,112640,256,2048,0,32,80,80896,"0x14b99bdd7700","0x14b893f45ec0",100,28.4963287128,6.6979196758,64.1049324164,7,16532.5625,1026432070759426,1026432062016226,1026432071183481,1026432071505631,9167255
76,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,4,4,8368,8374,16896,256,2048,0,32,80,80896,"0x14b99bdd7100","0x14b893f45ec0",100,2.0480031672,1.0134111941,8.9861186717,7,275.8125,1026432070941188,1026432069674832,1026432071435483,1026432071644280,1760651
77,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,5,4,8368,8372,112640,256,2048,0,32,80,80896,"0x14b99bdd7200","0x14b893f45ec0",100,1.1715326401,0.5797082303,5.1403882084,7,275.8125,1026432070960135,1026432070945720,1026432071617404,1026432071638659,671684
78,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,7,4,8368,8373,112640,256,2048,0,32,80,80896,"0x14b99bdd7000","0x14b893f45ec0",100,29.0455365388,6.7039607122,64.9568024305,7,16532.625,1026432071525620,1026432071183481,1026432072066527,1026432072068030,883046
79,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,6,4,8368,8377,66304,256,2048,0,32,80,80896,"0x14b99bdd6f00","0x14b893f45ec0",100,5.7830642877,2.8475172284,18.9950025961,7,2070.75,1026432071113412,1026432071099321,1026432072385408,1026432072436925,1286087
80,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,5,5,8368,8374,16896,256,2048,0,32,80,80896,"0x14b99bdd6f80","0x14b893f45ec0",100,1.8198822043,0.9005303446,8.0815247186,6,2070.75,1026432071665711,1026432071617404,1026432072406049,1026432072434971,788645
81,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",1,4,5,8368,8372,112640,256,2048,0,28,72,63424,"0x14b99bdd7180","0x14b893f45e00",100,13.6795598501,5.5448213326,27.1290587319,6,2070.75,1026432071651253,1026432071435483,1026432072552609,1026432072553971,1117126
82,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,6,5,8368,8373,112640,256,2048,0,32,80,80896,"0x14b99bdd7080","0x14b893f45ec0",100,32.1379716786,7.5538696586,49.2369944052,7,16434.125,1026432072367640,1026432072385408,1026432072864291,1026432073232105,478883
83,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,7,5,8368,8374,16896,256,2048,0,32,80,80896,"0x14b99bdd7700","0x14b893f45ec0",100,97.8543192256,23.0001687834,149.917755122,6.8127413127,7.125,1026432072449549,1026432072066527,1026432073036132,1026432073362928,969605
84,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,4,6,8368,8377,66304,256,2048,0,32,80,80896,"0x14b99bdd7200","0x14b893f45ec0",100,0.4200097677,0.3933231005,0,1.8822393822,7.125,1026432072530356,1026432072552609,1026432073185893,1026432073476768,633284
85,"__omp_offloading_43b2fce4_f60002d4__ZN7Poisson9DirichletIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l75.kd",1,5,6,8368,8372,112640,256,2048,0,28,72,73280,"0x14b99bdd7100","0x14b893f45e80",100,0.4200500641,0.3933608366,0,1.8822393822,7.125,1026432072565965,1026432072406049,1026432073166693,1026432073474253,760644
86,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",1,6,6,8368,8373,112640,256,2048,0,28,72,63424,"0x14b99bdd7000","0x14b893f45e00",100,28.2964787758,8.1906611474,46.5822895938,6,8224.625,1026432073252544,1026432072864291,1026432073741257,1026432073742413,876966
87,"__omp_offloading_43b2fce4_f60002d4__ZN7Poisson9DirichletIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l75.kd",1,4,7,8368,8372,112640,256,2048,0,28,72,73280,"0x14b99bdd6f00","0x14b893f45e80",100,4.7202700869,1.262948623,100,6,1443.4375,1026432073495234,1026432073185893,1026432074425901,1026432074427810,1240008
88,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",1,5,7,8368,8377,66304,256,2048,0,28,72,63424,"0x14b99bdd7180","0x14b893f45e00",0,0,0,0,6,1443.4375,1026432073497078,1026432073166693,1026432074306060,1026432074315422,1139367
89,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",1,7,6,8368,8374,16896,256,2048,0,28,72,63424,"0x14b99bdd6f80","0x14b893f45e00",100,5.4062067435,2.7453952223,99.7096994536,7,1160.6875,1026432073385081,1026432073036132,1026432074676782,1026432074720186,1640650
90,"__omp_offloading_43b2fce4_f60002d4__ZN7Poisson9DirichletIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l75.kd",1,6,7,8368,8373,112640,256,2048,0,28,72,73280,"0x14b99bdd7080","0x14b893f45e80",100,5.4061350403,2.7453588098,99.7097033038,6,532.3125,1026432073752753,1026432073741257,1026432074747503,1026432074862853,1006246
91,"__omp_offloading_43b2fce4_f60002d4__ZN7Poisson9DirichletIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l75.kd",1,7,7,8368,8377,66304,256,2048,0,28,72,73280,"0x14b99bdd7700","0x14b893f45e80",100,2.7285311438,1.5765523177,23.5794608835,6,138.25,1026432074375920,1026432074676782,1026432074907024,1026432075067138,230242
92,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,4,8,8368,8372,112640,256,2048,0,32,80,80896,"0x14b99bdd7100","0x14b893f45ec0",100,5.4061350403,2.7453588098,99.7097033038,6,532.3125,1026432074438260,1026432074425901,1026432074747023,1026432074856771,321122
93,"__omp_offloading_43b2fce4_f60002d4__ZN7Poisson9DirichletIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l75.kd",1,5,8,8368,8374,16896,256,2048,0,28,72,73280,"0x14b99bdd7200","0x14b893f45e80",100,1.4537546439,0.8437494666,10.5333562801,6,138.25,1026432074740045,1026432074306060,1026432075188625,1026432075217289,882565
94,"__omp_offloading_43b2fce4_f60002d4__ZN7Poisson9DirichletIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l75.kd",1,6,8,8368,8373,112640,256,2048,0,28,72,73280,"0x14b99bdd7000","0x14b893f45e80",100,3.299811611,1.2888793057,66.0484224955,6,140.125,1026432074885777,1026432074747503,1026432076040630,1026432076043669,1293127
95,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,7,8,8368,8372,112640,256,2048,0,32,80,80896,"0x14b99bdd7180","0x14b893f45ec0",100,15.3057731174,5.1592425314,40.6356928488,7,4188.8125,1026432074887300,1026432074907024,1026432075538707,1026432075590241,631683
96,"__omp_offloading_43b2fce4_f60002d4__ZN7Poisson9DirichletIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l75.kd",1,5,9,8368,8374,16896,256,2048,0,28,72,73280,"0x14b99bdd6f80","0x14b893f45e80",100,1.3386086642,0.7769195106,8.6679200161,6,140.125,1026432075227689,1026432075188625,1026432076125431,1026432076126720,936806
97,"__omp_offloading_43b2fce4_f60002d4__ZN7Poisson9DirichletIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l75.kd",1,4,9,8368,8377,66304,256,2048,0,28,72,73280,"0x14b99bdd6f00","0x14b893f45e80",100,3.2998370223,1.2888892311,66.0489311237,6,140.125,1026432075089381,1026432074747023,1026432076034550,1026432076036626,1287527
98,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,6,9,8368,8372,112640,256,2048,0,32,80,80896,"0x14b99bdd7100","0x14b893f45ec0",100,17.861800011,6.0208234891,26.8250719432,7,16532.8125,1026432075680286,1026432076040630,1026432076720794,1026432076913504,680164
99,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,7,9,8368,8377,66304,256,2048,0,32,80,80896,"0x14b99bdd7080","0x14b893f45ec0",100,12.9842604078,7.168499139,442.8310041065,7,16532.8125,1026432076047577,1026432075538707,1026432076753275,1026432076907503,1214568
100,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,4,10,8368,8373,112640,256,2048,0,32,80,80896,"0x14b99bdd7700","0x14b893f45ec0",100,26.1822111549,6.1539979068,59.9274029788,7,16532.8125,1026432076062997,1026432076034550,1026432076824955,1026432076918113,790405
101,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,5,10,8368,8374,16896,256,2048,0,32,80,80896,"0x14b99bdd7200","0x14b893f45ec0",100,12.9851204634,7.1689739683,442.8603364907,7,16532.8125,1026432076137601,1026432076125431,1026432076744634,1026432076916269,619203
102,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,6,10,8368,8377,66304,256,2048,0,32,80,80896,"0x14b99bdd7180","0x14b893f45ec0",100,6.7075257103,3.3027118616,14.6897865165,7,1065.4375,1026432076918474,1026432076720794,1026432077316478,1026432077765073,595684
103,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,7,10,8368,8373,112640,256,2048,0,32,80,80896,"0x14b99bdd6f00","0x14b893f45ec0",100,31.5109548152,7.9084064735,74.1664551837,6,12952.4375,1026432076935507,1026432076753275,1026432077651840,1026432077777568,898565
104,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,5,11,8368,8374,16896,256,2048,0,32,80,80896,"0x14b99bdd6f80","0x14b893f45ec0",100,1.8294990363,0.9052890311,10.1613661415,6,12952.4375,1026432076938753,1026432076744634,1026432077564319,1026432077774381,819685
105,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",1,4,11,8368,8372,112640,256,2048,0,28,72,63424,"0x14b99bdd7000","0x14b893f45e00",100,31.5109548152,7.9084064735,74.1664551837,6,12952.4375,1026432076936358,1026432076824955,1026432077651680,1026432077768049,826725
106,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,5,12,8368,8374,16896,256,2048,0,32,80,80896,"0x14b99bdd7100","0x14b893f45ec0",100,1.9942302379,0.9868027936,9.2921761255,7,5039.5625,1026432077797216,1026432077564319,1026432078788007,1026432078789417,1223688
107,"__omp_offloading_43b2fce4_f60002d4__ZN7Poisson9DirichletIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l75.kd",1,6,11,8368,8372,112640,256,2048,0,28,72,73280,"0x14b99bdd7080","0x14b893f45e80",100,18.0160956868,4.6142182033,99.2401208563,7,5039.5625,1026432077777938,1026432077316478,1026432078932808,1026432078934398,1616330
108,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,7,11,8368,8377,66304,256,2048,0,32,80,80896,"0x14b99bdd7200","0x14b893f45ec0",100,18.0157522615,4.6141302464,99.238229127,7,5039.5625,1026432077786876,1026432077651840,1026432078943848,1026432078945229,1292008
109,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,4,12,8368,8373,112640,256,2048,0,32,80,80896,"0x14b99bdd7700","0x14b893f45ec0",100,18.0157522615,4.6141302464,99.238229127,7,1598.625,1026432077794971,1026432077651680,1026432078969448,1026432079142090,1317768
110,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",1,6,12,8368,8374,16896,256,2048,0,28,72,63424,"0x14b99bdd7000","0x14b893f45e00",100,15.416867187,8.179588004,40.2194964493,5.15,262.5,1026432078840947,1026432078932808,1026432079286090,1026432079454665,353282
111,"__omp_offloading_43b2fce4_f60002d4__ZN7Poisson9DirichletIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l75.kd",1,7,12,8368,8372,112640,256,2048,0,28,72,73280,"0x14b99bdd7180","0x14b893f45e80",100,15.4158719726,8.179059982,40.2169001356,5.15,192.25,1026432078944217,1026432078943848,1026432079367850,1026432079452161,424002
112,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",1,4,13,8368,8377,66304,256,2048,0,28,72,63424,"0x14b99bdd6f80","0x14b893f45e00",100,0,0,0,0,0,1026432078966370,1026432078969448,1026432079585611,1026432079622060,616163
113,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",1,5,13,8368,8373,112640,256,2048,0,28,72,63424,"0x14b99bdd6f00","0x14b893f45e00",100,0,0,0,0,0,1026432079168441,1026432078788007,1026432079633932,1026432079879979,845925
114,"__omp_offloading_43b2fce4_f60002d4__ZN7Poisson9DirichletIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l75.kd",1,7,13,8368,8377,66304,256,2048,0,28,72,73280,"0x14b99bdd7080","0x14b893f45e80",100,3.9839535599,1.8695311375,48.7870745107,14.7196969697,650.5625,1026432079632480,1026432079367850,1026432080358256,1026432080360079,990406
115,"__omp_offloading_43b2fce4_f60002d4__ZN7Poisson9DirichletIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l75.kd",1,6,13,8368,8374,16896,256,2048,0,28,72,73280,"0x14b99bdd7100","0x14b893f45e80",100,3.9839535599,1.8695311375,48.7870745107,14.7196969697,650.5625,1026432079474283,1026432079286090,1026432080359056,1026432080362323,1072966
116,"__omp_offloading_43b2fce4_f60002d4__ZN7Poisson9DirichletIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l75.kd",1,4,14,8368,8373,112640,256,2048,0,28,72,73280,"0x14b99bdd7200","0x14b893f45e80",100,4.3208879704,1.3545393475,98.709146938,6,3517.75,1026432079899126,1026432079585611,1026432081146421,1026432081147794,1560810
117,"__omp_offloading_43b2fce4_f60002d4__ZN7Poisson9DirichletIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l75.kd",1,5,14,8368,8374,16896,256,2048,0,28,72,73280,"0x14b99bdd7700","0x14b893f45e80",100,4.3209074514,1.3545454545,98.7095919748,6,3517.75,1026432080375879,1026432079633932,1026432081104181,1026432081106584,1470249
118,"__omp_offloading_43b2fce4_f60002d4__ZN7Poisson9DirichletIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l75.kd",1,6,14,8368,8377,66304,256,2048,0,28,72,73280,"0x14b99bdd7180","0x14b893f45e80",100,4.3208879704,1.3545393475,98.709146938,6,3517.75,1026432080379887,1026432080359056,1026432081140501,1026432081141572,781445
119,"__omp_offloading_43b2fce4_f60002d4__ZN7Poisson9DirichletIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l75.kd",1,7,14,8368,8373,112640,256,2048,0,28,72,73280,"0x14b99bdd7000","0x14b893f45e80",100,1.5987423163,0.5011838744,36.5226988758,6,3517.75,1026432081165458,1026432080358256,1026432081705944,1026432081800508,1347688
120,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,0,15,8368,8375,112640,256,2048,0,32,80,80896,"0x14b99bdd7080","0x14b898045ec0",100,1.143636725,1.7667431621,0.9466308885,7,16496.0625,1026432081994875,1026431972916405,1026432082845060,1026432082946868,109928655
121,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,1,15,8368,8368,112640,256,2048,0,32,80,80896,"0x14b99bdd7100","0x14b898045ec0",100,29.5055486161,6.9351317713,61.6881426846,7,16496.0625,1026432082001598,1026431973320727,1026432083038021,1026432083678555,109717294
122,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,2,15,8368,8372,112640,256,2048,0,32,80,80896,"0x14b99bdd7700","0x14b898045ec0",100,28.0103814734,6.5837002053,63.4806161076,2.2829545455,6.4375,1026432082004183,1026431973691290,1026432082787300,1026432082799453,109096010
123,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",0,3,15,8368,8373,112640,256,2048,0,28,72,63424,"0x14b99bdd7180","0x14b898045e00",100,1.1435609574,1.7666261127,0.9465681728,7,16496.0625,1026432082005215,1026431974212733,1026432082892740,1026432082948972,108680007
124,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,4,15,8368,8378,112640,256,2048,0,32,80,80896,"0x14b99bdd7200","0x14b893f45ec0",100,26.5385791353,6.2170116378,65.9783852791,7,16534.3125,1026432082014392,1026432081146421,1026432082942912,1026432082950786,1796491
125,"__omp_offloading_43b2fce4_e8007dbb__ZNK7Poisson11DeviceArrayIdE13infinity_normEv_l192.kd",1,5,15,8368,8376,112640,256,2048,16512,40,72,102528,"0x14b99bdd7000","0x14b893f45f40",100,62.051803865,24.1185279452,53.3759729681,5.3189393939,3495,1026432082139144,1026432083141953,1026432109035707,1026432109081309,25893754
126,"__omp_offloading_43b2fce4_e8007dbb__ZNK7Poisson11DeviceArrayIdE13infinity_normEv_l192.kd",0,0,16,8368,8374,112640,256,2048,16512,40,72,102528,"0x14b99bdd6f00","0x14b898045f40",100,51.3440213992,14.1554042881,92.2806446534,5,26524821.9375,1026432082799342,1026432083974667,1026432128257491,1026432128300859,44282824
127,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,6,15,8368,8372,112640,256,2048,0,32,80,80896,"0x14b99bdd6f80","0x14b893f45ec0",100,71.1065334468,22.2757205976,82.4271757595,5.3189393939,3495,1026432082815934,1026432081140501,1026432083532355,1026432083675299,2391854
128,"__omp_offloading_43b2fce4_f60002d8__ZN7Poisson11OMPBoundaryIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l91.kd",1,7,15,8368,8375,112640,256,2048,0,28,72,63424,"0x14b99bdd7700","0x14b893f45e00",100,62.0555482413,24.1199833235,53.3754223992,5.3189393939,3495,1026432082963290,1026432081705944,1026432083572035,1026432083585254,1866091
129,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,4,16,8368,8373,112640,256,2048,0,32,80,80896,"0x14b99bdd7080","0x14b893f45ec0",100,62.051803865,24.1185279452,53.3759729681,5.3189393939,3495,1026432082965534,1026432082942912,1026432083680196,1026432084040636,737284
130,"__omp_offloading_43b2fce4_f60002d9__ZN7Poisson8residualIdEEvRNS_6DomainIT_EEb_l58.kd",0,1,16,8368,8377,112640,256,2048,0,40,72,110656,"0x14b99bdd7180","0x14b898045f80",100,51.3440206426,14.1554040795,92.2806432936,5,26524821.9375,1026432083703944,1026432083042184,1026432188945085,1026432189005518,105902901
131,"__omp_offloading_43b2fce4_f60002d9__ZN7Poisson8residualIdEEvRNS_6DomainIT_EEb_l58.kd",1,5,16,8368,8378,112640,256,2048,0,40,72,110656,"0x14b99bdd7200","0x14b893f45f80",100,25.7548968956,4.274943189,88.925963608,4,48879339.0625,1026432084063090,1026432081107913,1026432196300310,1026432196377113,115192397
132,"__omp_offloading_43b2fce4_e8007dbb__ZNK7Poisson11DeviceArrayIdE13infinity_normEv_l192.kd",0,2,16,8368,8372,112640,256,2048,16512,40,72,102528,"0x14b99bdd7080","0x14b898045f40",100,52.602968078,18.171838003,44.6025022664,7,8474543,1026432189154447,1026432189854690,1026432215831812,1026432215890553,25977122
133,"__omp_offloading_43b2fce4_e8007dbb__ZNK7Poisson11DeviceArrayIdE13infinity_normEv_l192.kd",1,6,16,8368,8373,112640,256,2048,16512,40,72,102528,"0x14b99bdd7700","0x14b893f45f40",100,52.5769184284,18.1632474876,44.6151872317,7,8487257.5,1026432196500382,1026432197224315,1026432223073756,1026432223142436,25849441
134,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,3,16,8368,8377,112640,256,2048,0,32,80,80896,"0x14b99bdd7180","0x14b898045ec0",100,0.0523644268,0.2544120735,0,1.0068181818,3.9375,1026432223343917,1026432082896903,1026432227052842,1026432227402246,144155939
135,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",1,7,16,8368,8376,112640,256,2048,0,32,80,80896,"0x14b99bdd7100","0x14b893f45ec0",100,46.5340631671,10.4508835077,95.7711449687,7,22749,1026432223373985,1026432083575768,1026432226998100,1026432227406344,143422332
136,"__omp_offloading_43b2fce4_f60002d7__ZN7Poisson7NeumannIdE8write_toERNS_11DeviceArrayIdEERNS_8SettingsE_l112.kd",0,0,17,8368,8373,112640,256,2048,0,32,80,80896,"0x14b99bdd7200","0x14b898045ec0",100,0.0523715415,0.2544466403,0,1.0068181818,3.9375,1026432223374847,1026432082849222,1026432226998762,1026432227893668,144149540
